ID_Equipo,Tipo_Equipo,Vida_Útil_Años,Frecuencia_Uso_HorasDia,Precisión_%,Tiempo_Mantenimiento_meses,Clasificación_Calidad
9084.0,Bomba de Infusión,16.0,14.677430605260929,99.28200445373406,17.0,B
9085.0,,15.0,14.55093124479253,98.09185123455066,13.0,A
9086.0,Respirador,7.0,18.970126256888317,97.18831388468344,12.0,A
9087.0,Respirador,16.0,3.938437499146892,98.14926619229712,3.0,C
9088.0,Bomba de Infusión,8.0,3.826013455544419,95.6289480628944,22.0,C
9089.0,Electrocardiógrafo,7.0,23.95769451483054,97.64475151915748,12.0,Nuevo_1
9090.0,Bomba de Infusión,18.0,7.168708348234043,95.6919548925359,14.0,Nuevo_1
9091.0,Nuevo_4,14.0,6.40622067554287,95.99376153970783,20.0,C
9092.0,Bomba de Infusión,15.0,17.700079754093636,98.10686620838644,22.0,B
9093.0,Monitor,10.0,19.65354853336412,95.74014876985198,10.0,A
9094.0,Bomba de Infusión,10.0,18.01852505819451,99.0461647453912,14.0,C
9095.0,Monitor,8.0,6.141920708453039,98.12951552863932,5.0,A
,Nuevo_5,9.0,9.92997090288316,98.7320420309794,11.0,A
9097.0,Bomba de Infusión,8.0,3.3130482643038057,98.33314163231604,19.0,C
9098.0,Nuevo_1,12.0,16.46287072093105,95.63466976401575,19.0,B
,Respirador,12.0,19.840316263467777,96.54994138132278,18.0,B
9100.0,Monitor,8.0,7.0401416562973935,95.01405056876128,,D
,Respirador,46.57409472962193,18.82435206849972,99.78573037468394,13.0,D
9102.0,Respirador,15.0,21.10949494701002,95.48963983019792,4.0,Nuevo_3
9103.0,,9.0,4.803984531819387,96.77569831421928,15.0,D
9104.0,Monitor,19.0,22.733389245675266,98.36499180389436,11.0,D
9105.0,Bomba de Infusión,16.0,21.43667384264586,96.9057953301962,12.0,Nuevo_2
9106.0,Electrocardiógrafo,10.0,14.081946025761566,98.2892505079574,17.0,D
9107.0,Respirador,13.0,10.09935510214444,97.99227443465983,21.0,A
9108.0,Respirador,18.0,4.768362171467931,97.07601085170266,,Nuevo_2
9109.0,Electrocardiógrafo,12.0,8.874676607809873,95.31103671921387,7.0,B
9110.0,Electrocardiógrafo,8.0,6.848757493083892,97.24472640671502,12.0,B
9111.0,,17.0,23.2569628596575,99.52030448830972,9.0,B
9112.0,Nuevo_1,18.0,23.96101873079285,97.1296270045804,17.0,B
9113.0,Respirador,19.0,6.581548312370876,97.19280969096602,14.0,A
9114.0,Bomba de Infusión,5.0,19.85673133706825,98.26711026377112,20.0,D
9115.0,Monitor,5.0,22.0030125291785,96.39136866234224,23.0,D
9116.0,Monitor,7.0,15.312376066838237,95.6467850750828,13.0,B
9117.0,,15.0,5.028069750813052,95.59611189813778,3.0,B
9118.0,Monitor,6.0,10.260363253765108,95.772220122663,17.0,C
9119.0,,10.0,15.40132716158573,98.21937399512912,13.0,D
9120.0,Nuevo_1,14.0,5.41464538325754,97.55479083670282,3.0,C
9121.0,Monitor,12.0,4.890891217633813,96.02861622066334,22.0,B
9122.0,Nuevo_4,10.0,10.529612391273394,98.98013285357624,16.0,Nuevo_5
9123.0,Respirador,7.0,8.292517956719239,96.7673916115258,13.0,C
9124.0,,12.0,13.556377643056006,98.00156790317476,15.0,D
9125.0,Monitor,15.0,21.10772683933499,96.08980347931326,9.0,A
9126.0,Electrocardiógrafo,14.0,10.467578315695883,99.77305552751368,11.0,C
9127.0,Monitor,7.0,3.195341739930668,96.53095399239332,10.0,A
9128.0,Electrocardiógrafo,13.0,8.494841306420307,96.56935596068894,6.0,C
9129.0,Bomba de Infusión,17.0,12.769990705667944,99.15100166112568,7.0,D
,,11.0,13.177683937198946,97.97906317428084,,D
9131.0,Monitor,18.0,12.37337158308071,95.07467988066836,11.0,C
9132.0,Monitor,14.0,16.947957760806787,99.89943239191628,,Nuevo_4
9133.0,Monitor,6.0,15.873109786060708,95.77124693456668,8.0,C
9134.0,Monitor,8.0,10.055104070896553,98.05608116871252,6.0,A
9135.0,Bomba de Infusión,19.0,8.41603286170063,99.11349634571609,13.0,D
9136.0,Electrocardiógrafo,13.0,16.2146421531531,98.23286884932554,6.0,B
9137.0,Nuevo_5,15.0,18.32972114787548,97.54403856831097,5.0,D
9138.0,Electrocardiógrafo,9.0,4.589759629366051,97.14122019556513,13.0,B
9139.0,Electrocardiógrafo,15.0,13.037449962649813,99.64813437712829,16.0,D
9140.0,Nuevo_2,17.0,2.520570422541653,99.84307613244556,15.0,D
9141.0,Bomba de Infusión,10.0,23.75902014002763,99.35205916018292,5.0,A
9142.0,Monitor,13.0,17.431456929812676,95.97260546298934,9.0,Nuevo_1
9143.0,Bomba de Infusión,9.0,14.276271254192473,97.63629076028654,7.0,Nuevo_1
9144.0,Respirador,23.287047364810967,15.441554614496123,96.00246829599897,9.0,C
9145.0,Electrocardiógrafo,16.0,2.787092837203258,95.01111522029288,14.0,C
9146.0,Bomba de Infusión,5.0,15.560967118902436,96.36120088503856,8.0,D
9147.0,Respirador,9.0,14.583300571203385,96.78735161568704,14.0,A
9148.0,Electrocardiógrafo,17.0,18.69699369572527,96.24494243545172,16.0,B
9149.0,Respirador,12.0,16.70374882839447,95.26671086750704,15.0,B
9150.0,Monitor,9.0,9.468334603006744,97.80703254672468,21.0,B
9151.0,Bomba de Infusión,6.0,3.0373897425654257,95.2873976907585,5.0,B
9152.0,Electrocardiógrafo,7.0,7.232459178237363,96.1242254912456,3.0,A
9153.0,Monitor,5.0,20.35311434829068,95.96810138851085,10.0,C
9154.0,Electrocardiógrafo,18.0,21.84596660192293,97.82554294156884,10.0,Nuevo_1
9155.0,Nuevo_2,13.0,19.791378040633987,99.01628282399771,7.0,A
9156.0,Nuevo_3,11.0,14.28054968257409,98.47404635158232,12.0,A
9157.0,Monitor,7.0,12.526404048804029,95.72492137414602,6.0,Nuevo_1
9158.0,Bomba de Infusión,10.0,2.0230785882748306,99.64215467483224,5.0,C
9159.0,Bomba de Infusión,6.0,21.06704484817982,97.7585415892392,180.71207110844097,Nuevo_4
9160.0,,18.0,7.089669365946474,95.04108074006557,12.0,C
9161.0,Nuevo_2,12.0,22.767626253247556,99.3338500885824,5.0,D
9162.0,Respirador,11.0,2.041938198885563,99.39610633418278,12.0,Nuevo_2
9163.0,Monitor,18.0,13.907264507982054,98.43653854929153,22.0,Nuevo_4
9164.0,Electrocardiógrafo,8.0,14.23432330856678,97.42755106279758,4.0,D
9165.0,Electrocardiógrafo,15.0,5.811558695122519,97.66501570756544,22.0,C
9166.0,Monitor,9.0,4.477434270687856,97.93820660531668,18.0,C
9167.0,Respirador,17.0,17.61805808595561,97.59129401893254,10.0,Nuevo_2
9168.0,Respirador,5.0,15.615542618672782,96.8774914019586,3.0,Nuevo_4
9169.0,,9.0,6.9865599877730284,97.75123843751128,6.0,Nuevo_1
9170.0,Nuevo_3,17.0,3.389177584280393,95.51603172919138,3.0,C
9171.0,,17.0,2.739080480284137,98.5825075127538,6.0,Nuevo_3
9172.0,Monitor,23.287047364810967,5.481120935464701,97.86345857940202,8.0,Nuevo_3
,Bomba de Infusión,16.0,3.627294053821501,98.25314037478418,17.0,C
9174.0,Electrocardiógrafo,16.0,18.641788118995542,99.15872211651694,,D
9175.0,Nuevo_5,13.0,19.174710056627653,95.20572758805372,23.0,A
9176.0,Respirador,6.0,18.777539332300616,96.9309167993734,4.0,B
9177.0,Nuevo_5,5.0,8.798009813885862,96.8049521244517,17.0,Nuevo_4
9178.0,Electrocardiógrafo,13.0,13.36274125173874,99.4156466431226,,B
9179.0,Bomba de Infusión,6.0,19.02402946739959,97.5560235151426,13.0,B
9180.0,Electrocardiógrafo,6.0,10.982948133952595,95.24586269272874,9.0,B
9181.0,Monitor,8.0,6.789515101270171,99.60084677556809,18.0,Nuevo_4
9182.0,Bomba de Infusión,13.0,7.049091362148113,97.56861968767323,15.0,Nuevo_1
9183.0,Bomba de Infusión,19.0,13.638714601295092,96.3478856740259,11.0,Nuevo_5
9184.0,Monitor,12.0,16.502259618709434,95.10383420935548,12.0,B
9185.0,Nuevo_1,5.0,22.64068762848469,96.56860066235848,19.0,B
9186.0,Bomba de Infusión,13.0,20.69744947146873,96.23970514242502,13.0,A
9187.0,Respirador,13.0,13.014924484910791,99.3131278696188,14.0,D
9188.0,Respirador,14.0,22.35007556952657,97.3695825532441,7.0,A
9189.0,Bomba de Infusión,5.0,23.79008296802101,95.1882326824444,14.0,D
9190.0,Monitor,14.0,13.876495709714128,96.35466122349736,18.0,D
,Nuevo_4,19.0,9.70442635420016,95.59165408694602,5.0,A
9192.0,Bomba de Infusión,14.0,23.69316798731264,98.36753287854324,18.0,D
9193.0,Respirador,14.0,6.086450630261365,99.06785043175782,7.0,A
9194.0,Nuevo_1,5.0,18.614762440478103,98.26517080784602,4.0,A
9195.0,Bomba de Infusión,9.0,12.48568083287707,99.60276361495718,21.0,A
9196.0,Electrocardiógrafo,9.0,18.572086476534693,99.4402552269944,23.0,Nuevo_5
9197.0,Bomba de Infusión,17.0,13.730312367217143,98.6227079066415,18.0,C
9198.0,Monitor,16.0,22.60650658070176,98.93208883314578,3.0,D
9199.0,Nuevo_5,14.0,15.778737055429206,95.78042140739134,13.0,A
,Electrocardiógrafo,6.0,2.342526539173559,96.78386711552496,,A
9201.0,Monitor,16.0,7.978474220818203,96.98064909442232,17.0,C
,Bomba de Infusión,5.0,4.055059801979961,98.38205721516336,11.0,B
9203.0,Monitor,6.0,10.157544914240493,98.63866536798146,17.0,B
,Monitor,13.0,3.1280919149671744,99.16727424046807,,C
9205.0,Respirador,15.0,14.56301376271714,96.68344195176095,19.0,D
9206.0,Nuevo_1,8.0,23.627748573647185,99.7167973119433,19.0,C
,Bomba de Infusión,18.0,4.295739552634017,99.75839706679167,21.0,A
9208.0,Nuevo_1,19.0,23.438733410565565,95.85730539080532,17.0,C
,Electrocardiógrafo,8.0,15.063879706531951,96.30241952447888,9.0,D
9210.0,Monitor,14.0,6.509314176203473,99.01498179940788,13.0,D
9211.0,,13.0,17.428693758563124,97.17962388177337,18.0,Nuevo_5
9212.0,Respirador,5.0,9.450851309472892,96.48323264143546,4.0,B
9213.0,Bomba de Infusión,7.0,19.64936332089481,99.60118508040256,11.0,C
9214.0,Electrocardiógrafo,14.0,10.624290675641085,95.72651904404717,19.0,C
,Monitor,7.0,20.56837759384846,96.8200507942315,4.0,Nuevo_5
9216.0,Bomba de Infusión,9.0,6.772332864582426,97.47016196076122,5.0,B
9217.0,Electrocardiógrafo,6.0,10.019641132281892,98.44209459254242,21.0,A
,Monitor,8.0,16.8562018737308,95.5496368141099,5.0,C
9219.0,Electrocardiógrafo,11.0,6.542625870342017,96.81333109681212,9.0,A
9220.0,Nuevo_4,17.0,22.228072099043462,99.47027127361264,15.0,C
9221.0,Monitor,15.0,4.490809886881297,95.10965973250794,,D
9222.0,Monitor,12.0,20.81546115297498,97.32096074000422,5.0,B
,Respirador,19.0,6.077957470736426,98.69192661017296,7.0,A
9224.0,Bomba de Infusión,8.0,22.073406476047968,99.88517307772224,16.0,A
9225.0,Bomba de Infusión,18.0,14.563188106523157,95.673685628295,,C
9226.0,Bomba de Infusión,8.0,5.705494792966522,96.85860141742346,20.0,B
9227.0,Nuevo_2,11.0,2.964423380725404,95.03863385106304,15.0,B
9228.0,Monitor,10.0,6.239518519523108,95.81064904962976,16.0,D
,Monitor,18.0,22.970605780372168,97.26044867145802,7.0,B
9230.0,Nuevo_1,17.0,14.436938943520357,98.2855954482008,21.0,D
9231.0,Respirador,12.0,15.43642344059219,99.14712304075576,,Nuevo_3
9232.0,Respirador,13.0,7.004783189088211,97.0268786181135,4.0,C
9233.0,Electrocardiógrafo,11.0,14.29980144218551,95.0843608913996,22.0,Nuevo_4
9234.0,Respirador,13.0,21.13705988796833,95.24909937925776,4.0,B
9235.0,Monitor,18.0,19.411731659398008,98.74986545351764,5.0,Nuevo_5
9236.0,Bomba de Infusión,6.0,6.420192019586866,99.70955546211992,6.0,A
9237.0,Monitor,14.0,10.91057497947645,98.55062648718832,18.0,B
9238.0,Respirador,7.0,2.8142514292324425,96.07534435984292,7.0,D
9239.0,Nuevo_4,11.0,13.810108686061511,98.63693805467628,19.0,B
9240.0,Respirador,16.0,7.931730837100086,99.89517809118084,23.0,B
9241.0,Monitor,18.0,6.663884567963627,98.71008933697436,,A
9242.0,Respirador,6.0,10.917732482885702,96.99951744893708,15.0,A
9243.0,,8.0,6.787569617628694,96.23698085788628,5.0,Nuevo_2
9244.0,Nuevo_5,8.0,6.193964402247715,99.86328140319152,17.0,A
,Monitor,10.0,3.618833595152907,99.70319876833868,,B
9246.0,Monitor,8.0,17.794828301480468,96.4264715944258,3.0,C
9247.0,Nuevo_3,19.0,13.757881646122586,98.30875836942344,20.0,Nuevo_3
9248.0,Monitor,9.0,10.721535832890384,98.55873758457238,10.0,C
9249.0,Monitor,19.0,22.62232988543672,97.04356346518944,11.0,A
9250.0,,9.0,2.604542807225916,98.30327537488402,18.0,Nuevo_5
,,18.0,16.99528930154992,97.52516533268178,14.0,A
9252.0,Electrocardiógrafo,12.0,8.358196204912485,95.98426327009098,10.0,Nuevo_5
9253.0,Nuevo_2,6.0,3.26972616823407,95.44203239723366,126.49844977590867,C
9254.0,Bomba de Infusión,14.0,10.988464728563224,98.76131858777318,13.0,A
9255.0,Bomba de Infusión,8.0,16.34111159962982,98.93618028811814,11.0,C
9256.0,Electrocardiógrafo,6.0,12.978034785894534,96.9530087955765,15.0,Nuevo_1
9257.0,Nuevo_4,6.0,11.66433904186047,96.32057644408016,5.0,Nuevo_4
9258.0,Monitor,7.0,8.842836627641315,95.92693473799002,18.0,D
9259.0,Nuevo_3,5.0,16.036410480031133,95.31015929031376,20.0,C
9260.0,Nuevo_2,10.0,8.948991086461561,95.9451347435594,16.0,C
9261.0,Respirador,18.0,10.287572995670008,96.55406437814806,11.0,Nuevo_2
9262.0,Respirador,11.0,9.849294204445435,98.12589942773876,,Nuevo_4
9263.0,Respirador,18.0,16.19601110212747,95.75067176265934,16.0,D
9264.0,Electrocardiógrafo,9.0,11.55181704755492,96.63229431217256,8.0,B
9265.0,Nuevo_4,18.0,15.438499174336656,96.06980978397137,22.0,D
9266.0,Respirador,18.0,19.983023621961607,99.78179685228302,13.0,A
9267.0,Electrocardiógrafo,15.0,17.344220159063127,98.98061454425545,15.0,C
9268.0,Electrocardiógrafo,8.0,16.693542739062025,97.74127230968467,,B
9269.0,Bomba de Infusión,13.0,22.384379811492916,99.83875106981915,21.0,D
9270.0,Respirador,18.0,21.00078975944847,99.29234133161216,7.0,D
9271.0,Monitor,18.0,20.898443497910733,97.04203403227594,19.0,B
9272.0,Respirador,18.0,15.811796027362329,97.10087379464488,16.0,C
9273.0,Monitor,8.0,23.551042954022165,99.4042314596722,4.0,A
9274.0,Electrocardiógrafo,17.0,12.446434750302448,96.92034655107064,7.0,D
9275.0,Electrocardiógrafo,11.0,23.342928643333977,99.84996484216568,7.0,D
,Respirador,19.0,6.76780091905873,99.79448439070067,6.0,Nuevo_2
9277.0,Respirador,5.0,5.361441331355975,96.2221956758964,19.0,D
9278.0,Bomba de Infusión,19.0,14.387659241537005,96.32778564483073,18.0,C
9279.0,Monitor,14.0,6.227198287847168,97.40420341262087,7.0,B
9280.0,Nuevo_2,13.0,23.516163575748337,98.82908264014787,15.0,B
9281.0,Nuevo_2,19.0,9.018990585896976,96.99429742342588,12.0,B
9282.0,Monitor,11.0,9.65419973688249,96.45817522315473,6.0,B
9283.0,Nuevo_2,15.0,6.680702636636321,96.41576911489976,3.0,A
9284.0,Electrocardiógrafo,12.0,6.713389835221856,97.06644953156282,19.0,Nuevo_2
9285.0,Electrocardiógrafo,12.0,16.388335011696256,99.4605122040418,20.0,Nuevo_5
,Respirador,13.0,19.55852788852504,97.86542713934712,15.0,C
9287.0,Bomba de Infusión,7.0,9.44949186871666,98.03738000730218,7.0,A
9288.0,Bomba de Infusión,9.0,17.79524231704182,97.62059350334538,9.0,D
9289.0,Nuevo_4,14.0,8.439982613374841,95.64336956441416,6.0,A
9290.0,Monitor,12.0,13.06802683375049,97.7811712673889,15.0,C
,Electrocardiógrafo,11.0,13.116548854822794,97.44888920788637,18.0,D
,Nuevo_4,9.0,13.935428869828971,98.299000626809,23.0,C
9293.0,Nuevo_1,10.0,10.073976530440394,99.69747075787396,6.0,B
9294.0,Bomba de Infusión,18.0,13.416708755385637,97.8585123875592,4.0,Nuevo_5
9295.0,Electrocardiógrafo,19.0,14.91486018764568,96.61169930389694,17.0,Nuevo_4
9296.0,Monitor,17.0,14.944258323363002,96.48436102642349,18.0,Nuevo_4
9297.0,Bomba de Infusión,18.0,3.367710852224308,96.64936008609084,15.0,B
,Bomba de Infusión,8.0,12.231078477015252,97.66861913880908,,A
9299.0,Nuevo_2,19.0,13.636145015369443,99.3794757815275,21.0,Nuevo_4
9300.0,Nuevo_2,9.0,13.31288736392048,98.20770312751957,23.0,C
9301.0,,12.0,13.70539664574388,99.23922489669827,11.0,A
9302.0,Respirador,11.0,20.01865830957861,98.10415038457616,18.0,Nuevo_1
,,8.0,17.466698706058477,95.475933906424,11.0,A
9304.0,Monitor,6.0,11.226284003415236,98.09522592053204,17.0,A
9305.0,Electrocardiógrafo,11.0,6.032949438617218,96.6796578593145,22.0,C
9306.0,Monitor,15.0,9.932319323866992,98.494561246381,3.0,D
,Electrocardiógrafo,16.0,18.85896012978636,97.44768955778451,18.0,Nuevo_5
9308.0,Monitor,55.88891367554632,10.21735985029828,96.20194475860671,7.0,A
9309.0,Monitor,10.0,16.329327763332408,95.5535495866298,10.0,C
9310.0,Monitor,15.0,10.523185694159643,97.48788280482698,22.0,Nuevo_4
9311.0,Monitor,9.0,7.020361026787096,99.5127208592986,17.0,C
,Respirador,5.0,12.082399960695971,96.91992901843612,22.0,A
9313.0,Nuevo_3,7.0,11.016761538537304,95.27585212164573,23.0,B
9314.0,Respirador,6.0,5.549392246395483,95.24688578594872,15.0,Nuevo_1
9315.0,Bomba de Infusión,8.0,9.961338696504068,99.6278897893594,17.0,C
9316.0,Respirador,7.0,17.734004910605066,97.71203158920328,12.0,C
9317.0,Monitor,5.0,23.284878065846364,95.85609649290154,6.0,D
9318.0,Respirador,10.0,20.38076153615412,98.6263807201328,19.0,C
9319.0,Respirador,10.0,6.248872067655198,99.2705088852809,13.0,D
9320.0,Bomba de Infusión,19.0,10.813060669100382,97.6931383753674,14.0,Nuevo_5
9321.0,Respirador,11.0,5.715613391932931,99.36340584341634,,C
9322.0,,13.0,14.673567801153496,99.79968719294985,22.0,A
,Bomba de Infusión,12.0,5.756080668480855,98.21651542196813,3.0,B
9324.0,Bomba de Infusión,9.0,17.991052390935337,98.87820027372604,,C
9325.0,Nuevo_3,17.0,15.679388426627693,99.28699515115396,8.0,Nuevo_5
9326.0,Monitor,14.0,3.5951417192533297,99.06199602486876,3.0,B
9327.0,Monitor,6.0,14.669662584840694,95.85203050425746,19.0,B
9328.0,Electrocardiógrafo,5.0,7.713356537332649,95.40213824375728,8.0,A
9329.0,,6.0,5.513490340146385,99.55837549798756,12.0,B
9330.0,Respirador,8.0,4.196654734655593,97.2510616426866,12.0,D
9331.0,,6.0,20.862828642009617,95.2745108057291,,A
9332.0,Electrocardiógrafo,79.1759610403573,7.697158316877086,99.8361185805044,15.0,A
9333.0,Electrocardiógrafo,10.0,20.074329828901305,97.68792104181728,3.0,B
9334.0,Electrocardiógrafo,5.0,17.61400215833535,95.22906307324156,23.0,Nuevo_4
9335.0,Nuevo_1,11.0,17.825429286410486,97.26599146672784,6.0,B
9336.0,Monitor,13.0,17.23733618110191,99.65826401273554,9.0,A
9337.0,Monitor,11.0,8.745387127542092,98.6694539938352,15.0,Nuevo_3
9338.0,,15.0,6.043260808690384,99.11605422436912,17.0,B
9339.0,Respirador,7.0,23.218116624880476,97.51260503322158,19.0,Nuevo_3
9340.0,Nuevo_4,14.0,2.0024650728835987,96.95853036030051,14.0,Nuevo_2
9341.0,Bomba de Infusión,6.0,5.335123087390524,98.8771453244536,11.0,Nuevo_3
9342.0,Respirador,16.0,5.239338520947456,95.79451298718878,9.0,B
9343.0,Monitor,13.0,18.79667843478912,95.38733361655969,10.0,B
9344.0,Bomba de Infusión,5.0,23.125793939655075,97.03256940199132,23.0,D
9345.0,Respirador,8.0,18.252742600433866,96.79992773440996,21.0,D
9346.0,Bomba de Infusión,13.0,8.039016174317876,99.16231527769472,11.0,Nuevo_3
9347.0,Monitor,18.0,10.515559810429378,95.38400378534864,5.0,B
9348.0,Bomba de Infusión,9.0,22.01643477619064,95.5118763975718,17.0,B
9349.0,Nuevo_2,7.0,17.351052425661443,95.44400238604406,13.0,Nuevo_3
9350.0,Monitor,13.0,23.7300982425536,95.76371175309342,3.0,D
9351.0,Respirador,19.0,12.965636238205638,95.0863881457826,,Nuevo_5
9352.0,Electrocardiógrafo,13.0,12.261186142208189,96.9966426805676,13.0,D
9353.0,Monitor,19.0,13.2588131746157,99.3864590577184,9.0,A
9354.0,Monitor,14.0,17.86614370004122,99.0903016567958,13.0,D
,Bomba de Infusión,18.0,20.708182633120696,95.10227890999818,3.0,D
,Respirador,12.0,10.20312283446877,96.13021371060006,18.0,D
9357.0,Electrocardiógrafo,15.0,14.258495902567097,99.36668076670702,10.0,B
,Bomba de Infusión,13.0,9.800665188841023,97.5608641111449,20.0,D
9359.0,Nuevo_5,9.0,19.92179151205674,96.93023909036522,20.0,D
9360.0,Monitor,16.0,16.930639608467875,97.86920190706095,11.0,Nuevo_4
,Monitor,7.0,2.0455895829468336,97.52013198175594,15.0,Nuevo_5
9362.0,Electrocardiógrafo,6.0,3.9277660193417208,98.29046640869136,12.0,A
9363.0,Respirador,8.0,22.757720145571746,98.08324292730563,8.0,A
,Monitor,14.0,9.8053492730346,97.77324689234436,7.0,D
9365.0,Respirador,5.0,18.50485694491552,98.93591257057815,15.0,A
9366.0,Nuevo_2,32.60186631073535,14.64759210937044,97.77951212600696,8.0,C
9367.0,Bomba de Infusión,5.0,10.18802697739262,97.23516205422762,7.0,Nuevo_3
9368.0,,10.0,12.73010698742394,98.41033886987508,8.0,A
9369.0,Nuevo_3,16.0,17.31093983770046,98.53217861197828,21.0,D
9370.0,Electrocardiógrafo,18.0,4.008013645860446,97.66447954010124,21.0,C
,Electrocardiógrafo,10.0,10.588769468021308,99.48341597236087,18.0,C
9372.0,Respirador,8.0,14.08546514019354,97.93707114959292,18.0,D
9373.0,Respirador,13.0,8.527380929983652,97.64495592958062,13.0,D
9374.0,Respirador,5.0,12.18053635594923,99.45508254705766,12.0,D
9375.0,,7.0,21.220307367132936,95.30080848269267,63.249224887954334,C
9376.0,Electrocardiógrafo,5.0,7.626418318873135,97.26386261218498,,C
9377.0,Nuevo_3,8.0,7.7596178404486364,99.527378414319,3.0,A
9378.0,Nuevo_1,14.0,6.778070723767738,99.86055013591526,8.0,A
9379.0,Bomba de Infusión,11.0,13.1766827536875,98.3447013351333,14.0,C
9380.0,Electrocardiógrafo,15.0,11.06037093509461,98.55089736841468,7.0,B
9381.0,Nuevo_1,18.0,19.526983274312588,99.18869695545622,4.0,D
9382.0,Bomba de Infusión,9.0,20.209492024371382,97.25046752450471,7.0,D
9383.0,Monitor,11.0,20.843291287657426,98.3954321314671,14.0,B
9384.0,Nuevo_5,17.0,7.207996557420818,95.47899231973857,18.0,B
9385.0,Respirador,17.0,17.47141625595274,99.22568440318184,19.0,C
,Electrocardiógrafo,8.0,18.947741498144698,98.60782840957552,18.0,Nuevo_3
9387.0,Nuevo_3,8.0,5.321636936933143,97.65372565950705,22.0,B
9388.0,,15.0,5.885194029617471,98.29748141598388,17.0,Nuevo_3
9389.0,Nuevo_4,18.0,16.838712375021544,98.6543342749932,4.0,A
9390.0,Electrocardiógrafo,83.83337051331948,9.93602649353666,95.85696971931657,18.0,B
9391.0,Electrocardiógrafo,12.0,19.794132497231583,98.55024823203212,4.0,A
9392.0,Respirador,13.0,12.79459556580202,96.97994928427175,4.0,C
9393.0,Electrocardiógrafo,17.0,20.642399302494205,95.34378681156852,3.0,A
9394.0,,5.0,5.971686726533271,95.79962011136988,8.0,Nuevo_1
9395.0,Monitor,5.0,4.264463254722543,95.5568306382461,3.0,A
9396.0,Electrocardiógrafo,11.0,16.4160769759588,97.3583087649728,7.0,C
9397.0,Respirador,8.0,12.033614694778295,99.7317130434286,13.0,B
9398.0,Respirador,12.0,21.371704376796227,97.97335815048676,21.0,C
9399.0,Respirador,10.0,14.445503401188708,96.60122187870056,15.0,B
9400.0,Monitor,16.0,10.949917134545345,98.74130286624084,20.0,B
9401.0,Nuevo_2,10.0,20.24264018900465,97.77455369746032,3.0,A
9402.0,Electrocardiógrafo,6.0,20.214756173748818,96.36622214937536,21.0,C
9403.0,Nuevo_5,19.0,11.985877468625407,96.7749502096248,3.0,A
9404.0,Monitor,18.0,8.633833316090817,97.62969579654174,180.71207110844097,A
9405.0,Nuevo_3,6.0,4.504416081280515,96.1242323450507,3.0,B
9406.0,Nuevo_2,13.0,20.30310187828889,98.28480415725632,12.0,B
9407.0,Bomba de Infusión,11.0,19.742325825896845,95.59520224383644,23.0,C
9408.0,,16.0,11.828747786635642,96.25856411725012,,C
9409.0,Monitor,15.0,7.539293200199891,99.2621011506396,13.0,Nuevo_4
9410.0,Monitor,10.0,8.523296363822924,98.4014427218014,18.0,B
9411.0,Electrocardiógrafo,19.0,9.554606337708783,96.18139837724046,6.0,Nuevo_2
9412.0,Monitor,12.0,18.599403912636145,97.3049514317246,20.0,D
9413.0,Monitor,14.0,5.70918797205639,97.614951442478,13.0,D
9414.0,Bomba de Infusión,8.0,15.425006683928816,99.06729723310964,23.0,B
9415.0,Nuevo_1,14.0,13.815206626742324,96.86176335472126,15.0,Nuevo_1
9416.0,Monitor,7.0,10.110201694346287,95.0952461174811,,D
9417.0,Respirador,17.0,17.510110500101405,97.57454915125622,16.0,A
9418.0,Bomba de Infusión,7.0,8.76241459078827,99.69711391952552,5.0,Nuevo_4
9419.0,Electrocardiógrafo,8.0,13.191201035405742,95.4908812619903,5.0,C
9420.0,Electrocardiógrafo,15.0,19.067562916398398,97.6254660689436,21.0,B
9421.0,Monitor,14.0,18.325758825987453,96.76766182783476,19.0,Nuevo_4
9422.0,Electrocardiógrafo,7.0,23.28136453811286,99.54780087028996,,A
9423.0,Monitor,19.0,18.503515081759,99.55872766285076,8.0,Nuevo_5
9424.0,Bomba de Infusión,12.0,16.39924146860703,96.07861845912733,9.0,A
9425.0,Monitor,13.0,23.342288975417716,98.15649469118816,5.0,D
9426.0,Nuevo_3,16.0,19.141556609607846,95.85697410600515,6.0,Nuevo_3
9427.0,,15.0,21.267456389674063,95.63430312982928,4.0,B
9428.0,Bomba de Infusión,19.0,3.354661208652595,96.57206775581446,15.0,A
9429.0,Monitor,15.0,22.68597809748545,95.93978414517878,22.0,A
9430.0,Monitor,5.0,21.39412343378873,99.4296227238912,10.0,Nuevo_3
9431.0,Respirador,16.0,21.9936499631915,99.46482686248991,16.0,A
9432.0,Nuevo_4,12.0,11.127110168993662,95.26261522530478,18.0,D
9433.0,Bomba de Infusión,8.0,18.438546697941025,99.78067777540952,,A
,Respirador,6.0,20.20378534454139,96.291857871012,19.0,C
9435.0,Bomba de Infusión,15.0,23.535418278102053,98.69633419378532,14.0,D
9436.0,Monitor,19.0,6.799257185960787,98.49254729910224,,A
9437.0,,19.0,3.425000071032878,99.0990399354236,4.0,C
9438.0,Monitor,15.0,20.80945553463979,98.32249895484976,20.0,A
9439.0,Monitor,11.0,8.636429383673075,97.16219884035355,15.0,D
9440.0,Monitor,19.0,15.656138534322306,96.45514447046232,15.0,D
9441.0,Electrocardiógrafo,12.0,15.955592669454958,95.53454035964933,14.0,C
