ID_Producto,Tipo_Producto,pH,Viscosidad_cP,Duración_Tests_meses,Prueba_Dermatológica,Categoría_Cosmético
8417,Crema,5.389049035635357,2419.1003512044226,27,Aprobado,Económico
8418,Maquillaje,6.386598324423211,1151.3514072789826,16,Aprobado,Premium
8419,Perfume,6.722812071407329,4192.293356304221,34,Rechazado,Económico
8420,Champú,7.161136838692041,2015.7695305784146,11,Aprobado,Económico
8421,Perfume,5.588594870092258,4022.6251500691674,8,Aprobado,Orgánico
8422,Maquillaje,5.3340736853152695,2700.9095993942037,30,Aprobado,Económico
8423,Perfume,6.827985929025568,2047.5059432358837,30,Aprobado,Económico
8424,Crema,6.28484482060613,2194.9021479610406,31,Aprobado,Premium
8425,Perfume,4.964810798709136,2864.3130900007113,24,Aprobado,Económico
8426,Perfume,4.531866601145392,4033.6558842445297,34,Rechazado,Económico
8427,Crema,4.610347929492051,2669.168196693043,33,Aprobado,Orgánico
8428,Perfume,7.420686697143202,2902.675165733962,22,Aprobado,Económico
8429,Perfume,5.409814653565178,2286.101809990072,8,Aprobado,Premium
8430,Perfume,5.456992400097956,3696.961933174357,21,Aprobado,Premium
8431,Maquillaje,6.6804654693832335,1640.5773438124927,10,Aprobado,Orgánico
8432,Perfume,5.222848783112419,1605.767745593282,20,Aprobado,Orgánico
8433,Perfume,5.670612297600066,3534.2597213864874,25,Aprobado,Premium
8434,Crema,4.923392201693872,1120.873797088676,13,Aprobado,Económico
8435,Perfume,6.999213375838862,1751.9298487513413,15,Aprobado,Orgánico
8436,Maquillaje,7.393066211590776,4941.269735165535,35,Aprobado,Premium
8437,Champú,5.703893098307075,4099.506990220834,14,Aprobado,Premium
8438,Crema,5.430174601906563,1398.7368586672505,28,Aprobado,Económico
8439,Crema,6.560105483130739,1703.0437078821283,23,Aprobado,Económico
8440,Crema,4.752420970307886,3756.220453636677,14,Rechazado,Premium
8441,Perfume,5.085238409787138,1716.6417253166921,29,Aprobado,Premium
8442,Perfume,5.511319638630232,4601.610316162849,22,Aprobado,Económico
8443,Crema,6.412812542293089,1231.2061164578981,7,Aprobado,Premium
8444,Champú,5.600374813785324,1780.345594056519,6,Aprobado,Económico
8445,Perfume,4.961220623925312,4185.567519800299,18,Aprobado,Premium
8446,Champú,7.029242476568671,3617.6415134643785,7,Aprobado,Económico
8447,Champú,5.311860471017592,3370.0302914958247,33,Rechazado,Orgánico
8448,Crema,5.953924560273068,2408.4854036865395,15,Aprobado,Premium
8449,Perfume,6.855941081531297,4137.386155865588,10,Aprobado,Orgánico
8450,Champú,6.195245503797963,2063.2575335065244,27,Aprobado,Premium
8451,Maquillaje,5.364000257111685,2465.7458717152276,34,Aprobado,Premium
8452,Maquillaje,4.82449478669458,4771.311950587422,32,Aprobado,Premium
8453,Crema,5.205895713318216,3788.141057770825,21,Aprobado,Orgánico
8454,Maquillaje,5.839528252912641,3547.565265589106,17,Aprobado,Orgánico
8455,Champú,6.1870869429415585,2915.757087975361,35,Aprobado,Premium
8456,Maquillaje,7.036061408608415,1172.6783500980496,11,Rechazado,Económico
8457,Perfume,6.437931032153104,3911.651084591186,25,Aprobado,Orgánico
8458,Maquillaje,6.31659246674542,1147.1714627181914,18,Aprobado,Orgánico
8459,Crema,6.315745798727354,1913.0566916181115,15,Aprobado,Económico
8460,Crema,5.755282910279394,3261.276360746441,25,Aprobado,Premium
8461,Crema,5.040623514501452,4441.638112438006,18,Aprobado,Económico
8462,Maquillaje,5.685092455621717,3040.9428762074335,31,Aprobado,Económico
8463,Perfume,6.019573436025435,4278.946845289288,22,Aprobado,Económico
8464,Maquillaje,7.46366573456652,4570.212286542357,27,Aprobado,Premium
8465,Champú,5.490878132060728,2795.759781147636,16,Aprobado,Premium
8466,Crema,7.178882735345454,4255.246343227849,32,Aprobado,Económico
8467,Maquillaje,6.542673227067272,4032.0110124480043,31,Aprobado,Económico
8468,Crema,5.066531994895599,4647.117519605279,33,Aprobado,Orgánico
8469,Champú,4.959403025932133,1924.3031792019606,19,Aprobado,Premium
8470,Crema,6.9104600399488065,4790.3548438407615,26,Aprobado,Premium
8471,Crema,5.248366133892709,4097.872276788685,33,Aprobado,Económico
8472,Champú,7.157248218545771,3551.144705601767,20,Aprobado,Premium
8473,Champú,6.688963756049969,2188.0210819597805,17,Aprobado,Orgánico
8474,Maquillaje,5.4710077636582515,3411.7212905147326,14,Aprobado,Económico
8475,Champú,6.86640029782824,3496.7531081202405,22,Rechazado,Premium
8476,Crema,6.919574261525184,4208.919651692526,33,Aprobado,Orgánico
8477,Perfume,4.949723355548652,3567.0179028882053,30,Aprobado,Premium
8478,Champú,4.548451776066194,4688.050963781654,26,Aprobado,Económico
8479,Maquillaje,4.698854441752191,4737.196123002874,35,Aprobado,Premium
8480,Champú,7.234511083030817,3514.9341848699996,10,Aprobado,Premium
8481,Maquillaje,4.654087016299049,1973.7109932788076,27,Rechazado,Premium
8482,Perfume,5.754649310234119,3867.6977728644756,17,Aprobado,Económico
8483,Maquillaje,7.196343732272797,1099.0713817569308,35,Aprobado,Premium
8484,Crema,6.243776026515183,1430.5847508901545,15,Aprobado,Económico
8485,Maquillaje,5.5639035008352415,1884.8774916456334,15,Aprobado,Premium
8486,Perfume,5.931386646198838,1864.9613262541266,24,Aprobado,Económico
8487,Perfume,4.589684405964418,3640.7975401841736,28,Aprobado,Premium
8488,Champú,5.887303354616149,3115.6856945943273,12,Aprobado,Económico
8489,Crema,5.586701319565577,2960.7431940480487,22,Aprobado,Orgánico
8490,Maquillaje,6.940586087873765,4025.3707511991524,8,Aprobado,Económico
8491,Perfume,6.165986519898949,4643.8041513316875,28,Aprobado,Orgánico
8492,Crema,4.725647205472581,3310.122499670338,11,Aprobado,Económico
8493,Maquillaje,5.759309400101261,3112.643328506408,14,Aprobado,Premium
8494,Crema,6.160749222360597,3515.6868408937344,35,Aprobado,Premium
8495,Crema,7.119127650899102,1077.594371512816,31,Aprobado,Económico
8496,Perfume,5.414294042100645,2469.210092671897,10,Aprobado,Económico
8497,Crema,4.822922519049202,3756.1237357762184,6,Aprobado,Económico
8498,Champú,5.187134458834846,1706.2312584969404,14,Aprobado,Premium
8499,Perfume,7.045470850876412,2466.6594211011957,34,Aprobado,Premium
8500,Champú,5.450054216062424,4530.748299253869,18,Aprobado,Premium
8501,Champú,5.574307312691595,1724.0263993170793,11,Aprobado,Premium
8502,Champú,6.97496651372297,3634.3954625616675,10,Aprobado,Económico
8503,Crema,6.3546094470812555,1466.4644710594162,26,Aprobado,Orgánico
8504,Champú,5.786025225812368,3515.186627886405,6,Aprobado,Económico
8505,Champú,7.187944082544305,3618.444018661674,34,Aprobado,Premium
8506,Maquillaje,5.460721171120413,4433.934860643775,21,Aprobado,Económico
8507,Champú,7.33699944560813,1247.663926274651,27,Aprobado,Premium
8508,Champú,6.016869826028721,3908.6336545708355,8,Aprobado,Premium
8509,Champú,7.386478725376207,3529.0173610149195,9,Rechazado,Premium
8510,Champú,5.014869088053803,4119.073532896964,34,Aprobado,Económico
8511,Maquillaje,6.9021955310552325,3558.9053357359744,19,Aprobado,Orgánico
8512,Champú,7.286809581562031,1514.657349961244,10,Rechazado,Orgánico
8513,Champú,6.91153377493308,4901.19738172972,18,Aprobado,Orgánico
8514,Crema,4.842890730546415,4198.11709902304,12,Aprobado,Premium
8515,Perfume,7.098457983824337,1854.1337240376477,25,Aprobado,Económico
8516,Champú,5.599149281632462,2331.8780022285086,28,Rechazado,Económico
8517,Perfume,6.302470040829212,1669.023943169736,9,Aprobado,Económico
8518,Maquillaje,5.2373922791265874,4433.303650126529,23,Aprobado,Económico
8519,Crema,5.203129680482959,1004.7356164085652,34,Rechazado,Premium
8520,Maquillaje,4.932091533008695,2403.1630643802205,34,Aprobado,Premium
8521,Champú,6.147222308718256,3508.3391874891604,22,Aprobado,Premium
8522,Maquillaje,5.902044761980659,2739.615947300501,12,Aprobado,Económico
8523,Perfume,7.31243580174288,4620.275155807284,35,Aprobado,Económico
8524,Crema,6.239488911590106,4587.8332819307025,16,Aprobado,Premium
8525,Maquillaje,6.207000979070661,2315.818955660343,28,Aprobado,Premium
8526,Perfume,6.207006806986293,3292.382602568525,7,Aprobado,Premium
8527,Maquillaje,5.017119390493973,2494.378200508762,21,Aprobado,Orgánico
8528,Champú,7.095537232258561,2774.2232722691388,20,Aprobado,Económico
8529,Champú,6.452403043916913,3499.424330364105,10,Aprobado,Premium
8530,Perfume,6.260731583890694,4749.184606012121,28,Aprobado,Premium
8531,Champú,5.8927722596702194,3799.2516853825573,12,Aprobado,Económico
8532,Perfume,4.917961527508109,4949.322292833636,21,Aprobado,Económico
8533,Maquillaje,5.53029624323084,3535.5343970949125,30,Aprobado,Económico
8534,Champú,5.1727491321543155,1389.6452779536594,14,Rechazado,Económico
8535,Champú,5.524527495286523,2621.0134517559336,29,Aprobado,Premium
8536,Perfume,4.5270121334965365,2518.179355447948,24,Aprobado,Orgánico
8537,Maquillaje,5.487557191966707,4739.4889842583,21,Aprobado,Premium
8538,Crema,4.623368407740534,1475.0093185770847,27,Aprobado,Económico
8539,Crema,6.772349758032179,3075.2113860385202,9,Aprobado,Económico
8540,Maquillaje,7.470053821409502,4240.013641349104,7,Aprobado,Premium
8541,Maquillaje,4.766289212107308,2775.3295258678795,24,Aprobado,Premium
8542,Crema,7.455130380569655,1773.7375927356318,8,Rechazado,Económico
8543,Perfume,5.706176730589702,4659.5473367804825,26,Aprobado,Económico
8544,Champú,5.415126960296119,1555.6037794615177,20,Aprobado,Orgánico
8545,Champú,4.555775604252049,3326.1466651501023,16,Aprobado,Económico
8546,Maquillaje,6.233782388239663,4304.592591592185,9,Rechazado,Premium
8547,Crema,6.263098157018671,4782.808063275445,32,Aprobado,Premium
8548,Perfume,5.02980837306884,4628.047043013405,21,Aprobado,Premium
8549,Crema,7.237787435497408,4335.902724915758,23,Aprobado,Económico
8550,Maquillaje,5.599849326545188,2279.79611585332,6,Aprobado,Económico
8551,Maquillaje,6.215181822947997,2056.0739865333117,20,Rechazado,Económico
8552,Crema,6.1901938943491865,3274.444333096865,20,Rechazado,Premium
8553,Maquillaje,6.3416426678451305,4199.775560817327,25,Aprobado,Económico
8554,Crema,4.549639063848985,3656.4650063098907,34,Aprobado,Económico
8555,Champú,6.3158388397580785,4116.560732076421,25,Aprobado,Premium
8556,Crema,7.34057336578139,1279.9172393593458,29,Aprobado,Económico
8557,Champú,5.755386251422921,4605.50671101702,15,Aprobado,Económico
8558,Crema,5.906857543050193,4502.959427980099,10,Aprobado,Económico
8559,Maquillaje,5.572504814970225,3931.4582003328765,23,Aprobado,Premium
8560,Maquillaje,4.969913481526324,1610.6653752839902,8,Aprobado,Premium
8561,Crema,5.059817489278728,2889.3575611571405,18,Aprobado,Económico
8562,Maquillaje,6.214586427895922,2368.396414304922,35,Aprobado,Orgánico
8563,Maquillaje,5.093104519686142,3743.6144242226665,30,Aprobado,Premium
8564,Champú,5.108630900437352,2372.187600694406,33,Aprobado,Económico
8565,Champú,6.184377370214244,3433.26393805725,17,Aprobado,Premium
8566,Crema,6.319665127726089,3200.151752250878,6,Aprobado,Premium
8567,Crema,5.2434535750973374,2832.5749125417997,16,Rechazado,Económico
8568,Champú,4.96214008756891,3138.3401434539096,11,Aprobado,Premium
8569,Perfume,5.581113465189407,3063.843827466866,27,Rechazado,Premium
8570,Maquillaje,5.070319054560352,3115.2825613584682,13,Aprobado,Premium
8571,Maquillaje,7.47355547124689,4718.400024119077,7,Aprobado,Premium
8572,Maquillaje,5.7523119008902945,2032.513776938492,15,Aprobado,Económico
8573,Perfume,4.922473048200546,2328.5199624485304,28,Aprobado,Orgánico
8574,Crema,4.521774676277921,2297.834854821902,35,Aprobado,Orgánico
8575,Crema,6.635231706279104,3977.1125239817898,31,Aprobado,Orgánico
8576,Perfume,6.255813444960992,4044.7840806838676,11,Aprobado,Premium
8577,Champú,5.604218567768353,2093.1957544477596,24,Aprobado,Premium
8578,Champú,7.257561744560212,1109.6632138052564,25,Rechazado,Económico
8579,Champú,5.68747593717491,2563.274672375086,29,Aprobado,Económico
8580,Perfume,4.866816900709632,1321.76462679951,14,Aprobado,Premium
8581,Maquillaje,7.132648785397384,2498.8769106527316,24,Aprobado,Premium
8582,Maquillaje,5.182130768544869,4588.202706940018,8,Aprobado,Premium
8583,Maquillaje,5.415181211926612,4473.7962944500505,9,Aprobado,Premium
8584,Maquillaje,7.398222881153556,2824.7482913636295,17,Aprobado,Premium
8585,Perfume,5.203202239686442,1011.5220478570724,30,Aprobado,Premium
8586,Champú,6.958853155879406,2418.1560520021776,19,Aprobado,Orgánico
8587,Perfume,6.936553640150253,1388.6997903963234,12,Aprobado,Premium
8588,Maquillaje,5.0409544819771686,4391.968623679661,28,Aprobado,Orgánico
8589,Champú,4.688739459819054,4380.865313283243,32,Aprobado,Económico
8590,Maquillaje,6.53697896988368,3249.635587834247,21,Aprobado,Orgánico
8591,Crema,4.823768584903974,3459.654135334857,27,Aprobado,Premium
8592,Perfume,6.760791461116604,1756.6051787119013,28,Aprobado,Premium
8593,Champú,6.901291229076133,2824.446110176935,25,Rechazado,Económico
8594,Champú,6.757971572360566,4203.9034909527745,27,Aprobado,Premium
8595,Crema,4.979952367219947,3572.6592430515234,34,Aprobado,Orgánico
8596,Crema,5.86726467572357,3437.3468377240893,33,Aprobado,Premium
8597,Perfume,5.208867926134895,2837.73031361077,22,Aprobado,Orgánico
8598,Perfume,6.5324534679240065,1464.3169554569542,19,Aprobado,Económico
8599,Crema,6.48738442371014,3824.6850379235934,22,Aprobado,Premium
8600,Maquillaje,5.88882561098242,2458.118663187939,28,Aprobado,Premium
8601,Maquillaje,5.558344589536038,3583.173789329858,30,Aprobado,Orgánico
8602,Perfume,4.548194244521319,2821.0168260635473,19,Aprobado,Económico
8603,Perfume,6.036562411683078,3177.698337739302,17,Aprobado,Premium
8604,Crema,6.607844214087345,4786.645465764849,12,Aprobado,Premium
8605,Champú,6.154504617643232,3700.041442988155,35,Rechazado,Premium
8606,Maquillaje,7.151535217238381,2606.342107702312,23,Aprobado,Premium
8607,Maquillaje,4.657993943445161,3033.9843495626537,35,Aprobado,Premium
8608,Maquillaje,4.983481112797085,4113.088573359186,32,Aprobado,Económico
8609,Crema,5.5794493188102265,2997.3100530494266,28,Aprobado,Económico
8610,Champú,6.384573734781878,3612.559319002458,7,Aprobado,Premium
8611,Maquillaje,5.245428915917052,1041.0800184747102,29,Aprobado,Premium
8612,Champú,5.902224767566976,3403.2305219998825,19,Aprobado,Premium
8613,Perfume,6.084758432253912,4756.166548205376,16,Rechazado,Económico
8614,Crema,6.660534286840392,2477.3234600589176,30,Aprobado,Premium
8615,Champú,5.164134385664536,1260.3630407339526,22,Aprobado,Premium
8616,Perfume,4.724391016811559,4987.269908727942,18,Aprobado,Económico
8617,Crema,4.543020991928405,3759.5754719351935,9,Aprobado,Premium
8618,Maquillaje,4.567530803307564,4321.496294532511,19,Aprobado,Premium
8619,Champú,7.378493001612977,3610.4332170480816,33,Aprobado,Premium
8620,Maquillaje,6.061146417289237,2139.8600840324184,30,Aprobado,Económico
8621,Maquillaje,5.248743587060748,4419.622358893339,34,Aprobado,Premium
8622,Crema,7.104240562435849,2281.4603466870212,25,Aprobado,Económico
8623,Champú,4.889578093674017,1751.0160316771944,8,Aprobado,Económico
8624,Maquillaje,5.78723202606085,1011.422002406765,11,Aprobado,Premium
8625,Crema,4.768403839179736,4922.5027907672575,29,Aprobado,Premium
8626,Crema,5.553088598745813,3265.343393126126,16,Aprobado,Premium
8627,Champú,4.853378418945132,3186.7610409431463,29,Aprobado,Premium
8628,Crema,6.7321715680149445,3594.0225649347426,28,Aprobado,Económico
8629,Champú,5.107601108007446,1388.7061557623656,16,Aprobado,Económico
8630,Champú,6.669588958581871,4205.172028394551,17,Aprobado,Económico
8631,Perfume,6.902897220183273,2182.9300868903856,21,Aprobado,Premium
8632,Crema,7.244421654324702,3531.8834232328204,13,Aprobado,Premium
8633,Perfume,5.7102413108910355,2983.132035096435,30,Aprobado,Económico
8634,Crema,6.659640420772658,1714.0732897697112,27,Rechazado,Premium
8635,Champú,5.817456437228684,1074.5988237055712,29,Aprobado,Económico
8636,Crema,4.785825081069579,4071.4910329932586,30,Aprobado,Premium
8637,Champú,7.3860612092382025,3753.3925462549764,10,Aprobado,Económico
8638,Crema,6.617737811482616,4902.875903711487,26,Aprobado,Orgánico
8639,Perfume,4.8241391025178215,4238.069770050091,6,Aprobado,Premium
8640,Crema,7.314680591658586,2491.1209381776553,24,Aprobado,Económico
8641,Maquillaje,6.279462495671199,1499.940098813437,17,Aprobado,Económico
8642,Champú,5.530628610569284,3518.2908331780236,23,Aprobado,Económico
8643,Maquillaje,6.568416999370978,4171.7905600180675,12,Aprobado,Económico
8644,Champú,5.330085118851033,4376.942538415221,10,Aprobado,Económico
8645,Perfume,4.986203686959119,4137.895666883556,30,Aprobado,Orgánico
8646,Perfume,5.656437427478245,1485.063908704458,13,Aprobado,Económico
8647,Maquillaje,4.918162405061001,4060.9826339162546,33,Aprobado,Premium
8648,Champú,6.28602320655078,3410.8649595864126,9,Rechazado,Premium
8649,Crema,4.684204979752163,1529.9490064065967,20,Aprobado,Premium
8650,Crema,6.743198225427934,3326.953720562746,14,Aprobado,Orgánico
8651,Champú,6.275559394501147,2129.0541165093778,17,Aprobado,Premium
8652,Crema,7.32256113426976,4482.264014691822,23,Aprobado,Económico
8653,Maquillaje,5.2215999626092815,3245.031067399648,28,Aprobado,Orgánico
8654,Champú,5.941558212341262,3707.0466651705738,35,Aprobado,Premium
8655,Crema,5.203359846802233,1868.570298122279,8,Aprobado,Económico
8656,Champú,5.384094357382803,1314.6049995091807,17,Aprobado,Económico
8657,Champú,7.018570997375782,4243.532330843034,33,Aprobado,Orgánico
8658,Champú,7.423602199399742,2547.5034065626796,25,Aprobado,Premium
8659,Champú,6.3866290892371875,3035.132110931778,11,Aprobado,Premium
8660,Crema,7.098749948201231,2883.842800504952,10,Aprobado,Orgánico
8661,Crema,7.211137420248593,4576.235916133832,28,Aprobado,Orgánico
8662,Perfume,6.7482571208836575,2269.394915836381,35,Aprobado,Orgánico
8663,Maquillaje,5.966163241611328,3818.2907991907286,14,Aprobado,Premium
8664,Perfume,7.0240648404855515,3240.363012209022,19,Aprobado,Premium
8665,Maquillaje,7.084866309227843,1169.828441040565,26,Aprobado,Premium
8666,Champú,7.090774457191667,1653.9991154215786,19,Aprobado,Económico
8667,Maquillaje,5.292222714401559,1275.9223107823686,11,Aprobado,Premium
8668,Maquillaje,7.255340953024344,3524.6451337166077,10,Aprobado,Económico
8669,Crema,6.149587121415377,4900.653581124035,27,Aprobado,Premium
8670,Champú,5.651385020602297,1525.9975146905442,30,Rechazado,Económico
8671,Champú,4.671567561440237,1009.4185818676418,21,Aprobado,Económico
8672,Maquillaje,6.681607867888733,1042.454117523783,15,Aprobado,Premium
8673,Crema,5.165213061214739,2122.345510901238,8,Aprobado,Económico
8674,Champú,7.094272877303594,2985.433569102443,12,Aprobado,Premium
8675,Crema,4.649522536374096,2712.278942409641,31,Aprobado,Orgánico
8676,Crema,7.494623164948079,2696.0268385461773,31,Rechazado,Premium
8677,Maquillaje,4.694361711778974,2929.9598852082017,6,Rechazado,Premium
8678,Champú,5.196385316092779,4181.189448883966,33,Aprobado,Orgánico
8679,Champú,4.573868149201573,4644.391373041828,34,Aprobado,Económico
8680,Crema,5.427645721201382,3625.2437478995207,8,Rechazado,Orgánico
8681,Champú,7.064443933813765,4682.5813403687835,28,Aprobado,Orgánico
8682,Champú,4.642710780606182,3335.3450817263997,7,Aprobado,Económico
8683,Crema,6.1808442808889525,1017.7217654664279,26,Rechazado,Orgánico
8684,Champú,5.647576388375398,2908.095868541936,33,Aprobado,Premium
8685,Crema,5.879132755679027,4113.018789123202,11,Aprobado,Económico
8686,Maquillaje,5.056299348423761,1297.001544637053,15,Aprobado,Económico
8687,Champú,5.9130443836005,4832.244265326322,31,Aprobado,Económico
8688,Perfume,6.384957386588633,1920.6221669888864,35,Aprobado,Orgánico
8689,Perfume,6.845203091133886,3926.1250112362263,22,Aprobado,Premium
8690,Crema,5.229996765398404,3795.523653645558,6,Aprobado,Premium
8691,Perfume,7.1694764237344275,3277.474496519365,16,Aprobado,Económico
8692,Perfume,7.109050258819629,2228.891805479512,15,Aprobado,Orgánico
8693,Perfume,6.04987969177588,2658.9789620735114,11,Aprobado,Premium
8694,Champú,6.8252471950909985,2883.6243459159045,33,Aprobado,Orgánico
8695,Perfume,6.009986208615921,3524.4179440741013,8,Rechazado,Orgánico
8696,Crema,5.301472415015608,3303.8804353783303,10,Aprobado,Premium
8697,Crema,4.881036823065184,3758.380281606722,28,Aprobado,Económico
8698,Maquillaje,5.249368383770397,1620.8901540936145,14,Rechazado,Económico
8699,Perfume,5.578943278094295,3607.1004817708563,11,Aprobado,Premium
8700,Perfume,4.767511157386661,2436.4411247861126,8,Aprobado,Premium
8701,Maquillaje,5.922604309910466,4717.99185504396,29,Aprobado,Premium
8702,Perfume,7.361509498097867,1324.2938637166435,29,Aprobado,Económico
8703,Perfume,5.275034322567096,4585.510136090361,16,Aprobado,Económico
8704,Champú,6.899099205219974,4766.692622492461,20,Rechazado,Orgánico
8705,Perfume,7.2102938985672616,1498.2685976998332,12,Aprobado,Económico
8706,Maquillaje,5.178340856634863,3946.9646686938513,34,Aprobado,Premium
8707,Champú,6.942736802078688,1877.6263061541267,26,Aprobado,Orgánico
8708,Crema,5.677260746788511,1741.2371018322604,25,Aprobado,Premium
8709,Perfume,6.446949554440483,3235.7067786182397,32,Aprobado,Económico
8710,Maquillaje,5.970223884551324,3947.955880015877,16,Aprobado,Económico
8711,Crema,5.534049083725438,1442.4129818196905,10,Aprobado,Económico
8712,Maquillaje,5.595225892233195,3089.5352851463026,31,Aprobado,Orgánico
8713,Crema,6.742804998438322,4116.193401447719,20,Aprobado,Orgánico
8714,Maquillaje,7.167716580426504,1550.1387100982042,23,Aprobado,Premium
8715,Perfume,6.405850758261607,4386.315582134204,16,Aprobado,Orgánico
8716,Crema,5.06506832666504,4898.568286257059,26,Aprobado,Económico
8717,Perfume,5.134797090379551,1123.1512620648969,25,Aprobado,Económico
8718,Champú,5.503478245097444,3051.825573575845,15,Aprobado,Orgánico
8719,Crema,7.33237538882368,3249.859778995768,33,Aprobado,Económico
8720,Perfume,5.4162320458130395,1766.9925346545424,9,Aprobado,Económico
8721,Perfume,5.907521527705037,3407.4742687624944,10,Aprobado,Premium
8722,Crema,5.010032405875743,4788.493236188997,24,Aprobado,Orgánico
8723,Maquillaje,5.145568879338277,2866.7570189345665,31,Rechazado,Premium
8724,Crema,4.807446983703218,4380.696256839975,32,Aprobado,Premium
8725,Maquillaje,5.3338183565515,1159.5637580937241,12,Aprobado,Premium
8726,Crema,7.024487848626405,4071.041457601855,13,Aprobado,Económico
8727,Crema,5.5214410004742005,2316.746624426301,24,Aprobado,Premium
8728,Maquillaje,7.327190615517728,1016.6236670096227,22,Aprobado,Económico
8729,Crema,6.4671312564497665,4195.903785372642,26,Aprobado,Económico
8730,Crema,6.4635346842090415,4866.981984928857,23,Aprobado,Económico
8731,Champú,7.4681265612819825,4974.729550369981,6,Aprobado,Premium
8732,Champú,6.546347103540434,3449.023694200206,27,Aprobado,Orgánico
8733,Perfume,5.533926344123295,4072.0661276830497,33,Aprobado,Premium
8734,Champú,7.476606182078964,1675.1590747594041,6,Aprobado,Orgánico
8735,Maquillaje,6.45117619456258,2263.138166578482,31,Aprobado,Económico
8736,Maquillaje,5.818135586559321,3132.5746185374687,23,Aprobado,Económico
8737,Perfume,7.214157143492654,3594.165117393885,23,Aprobado,Premium
8738,Maquillaje,5.700430573974366,1236.1804217846268,9,Aprobado,Económico
8739,Champú,6.661861791543931,1355.0190900377725,12,Aprobado,Económico
8740,Maquillaje,7.081836380055302,3749.081447694046,11,Aprobado,Económico
8741,Maquillaje,6.691582736217388,4984.239723806867,24,Aprobado,Económico
8742,Champú,5.775241557413313,1652.5143408554045,15,Aprobado,Premium
8743,Champú,7.346304892989368,1082.0520267973452,15,Aprobado,Premium
8744,Perfume,6.480096590758081,2187.1624927706625,11,Aprobado,Económico
8745,Maquillaje,6.067432169584065,4474.575927468467,7,Aprobado,Orgánico
8746,Crema,4.958892363454092,2265.9080381297053,9,Aprobado,Premium
8747,Perfume,5.38034746422889,4018.4087149124875,8,Aprobado,Premium
8748,Maquillaje,7.415094493123448,1653.189243187364,34,Aprobado,Premium
8749,Crema,5.408160235357403,1368.8962188037444,33,Aprobado,Premium
8750,Perfume,5.472820041949778,1516.9718408655503,15,Aprobado,Económico
8751,Crema,7.340756639730639,2881.2196757478287,7,Aprobado,Premium
8752,Crema,6.862911698268125,3082.1773950616443,20,Aprobado,Económico
8753,Champú,5.380229077793456,3366.3299653982986,21,Aprobado,Orgánico
8754,Perfume,4.678640981436178,2486.621024117817,34,Rechazado,Económico
8755,Perfume,6.701776363253153,3517.0215069843475,15,Rechazado,Orgánico
8756,Champú,6.218571689894739,4736.438748660752,16,Aprobado,Económico
8757,Champú,6.534807597268452,1528.407785076448,8,Aprobado,Económico
8758,Champú,6.7698988950339976,1567.764781867048,19,Aprobado,Económico
8759,Maquillaje,4.654700932181229,1234.7203379537484,34,Aprobado,Económico
8760,Perfume,5.307337968219299,4237.878180076161,26,Aprobado,Económico
8761,Perfume,7.475632984163227,1305.1540874331647,31,Aprobado,Orgánico
8762,Maquillaje,5.291237220474841,3926.481548320626,32,Aprobado,Orgánico
8763,Champú,7.2442059981816245,2967.739256883622,35,Aprobado,Premium
8764,Perfume,6.835548403812979,4088.215413583214,20,Aprobado,Económico
8765,Crema,6.7269245266352,4360.985102413113,8,Aprobado,Orgánico
8766,Champú,5.597363020720056,2710.6275774726437,17,Aprobado,Orgánico
8767,Champú,5.311583001898489,1928.3489557271264,24,Rechazado,Económico
8768,Maquillaje,5.504998663126358,1591.5646919097753,27,Rechazado,Premium
8769,Champú,5.472240591975888,2852.3042916179493,35,Aprobado,Económico
8770,Crema,5.349227900616871,2274.999215752673,27,Aprobado,Económico
8771,Champú,5.183470521856921,1074.3281385435605,10,Aprobado,Económico
8772,Champú,4.90791602492782,2432.3849180655484,31,Aprobado,Orgánico
8773,Champú,5.507568991737993,1073.6456464216917,15,Rechazado,Premium
8774,Maquillaje,7.450900717715177,4135.079034740331,17,Aprobado,Orgánico
8775,Champú,6.958835650380752,1389.006041501511,23,Rechazado,Premium
8776,Crema,4.966850553839161,2378.452742290444,9,Aprobado,Orgánico
8777,Maquillaje,5.571871920348499,3692.0779942633285,7,Aprobado,Económico
8778,Champú,7.4271804240203485,1365.8964505617068,31,Aprobado,Premium
8779,Perfume,5.348411020073726,4824.089494742751,7,Aprobado,Premium
8780,Maquillaje,6.317623559906509,3738.3968360957933,32,Aprobado,Económico
8781,Champú,4.653786997419342,1006.8734143534783,26,Rechazado,Premium
8782,Champú,7.058189538396107,2529.3552885432823,17,Aprobado,Premium
8783,Maquillaje,6.505559627900782,1528.3203831168003,23,Rechazado,Económico
8784,Champú,7.499638712570007,3373.4036446277023,23,Aprobado,Económico
8785,Crema,6.120532194034428,4949.464066889304,6,Aprobado,Premium
8786,Maquillaje,5.5707491724902285,1285.025841236808,32,Aprobado,Económico
8787,Champú,5.70499485624892,2635.39860699608,34,Aprobado,Premium
8788,Maquillaje,6.950543369933376,4133.38069116983,33,Aprobado,Orgánico
8789,Champú,7.057410914684255,3079.0907867141536,6,Aprobado,Económico
8790,Maquillaje,5.891625056519915,3976.923230379617,7,Aprobado,Premium
8791,Champú,4.841697396038639,1364.1796519163267,30,Aprobado,Económico
8792,Perfume,7.075773556322123,1520.1097882258582,31,Aprobado,Premium
