ID_Componente,Material,Densidad_gcm3,Resistencia_MPa,Coeficiente_Expansión,Inspección_Nivel,Aprobado
8429,Compuesto Carbono,7.628711285122607,1855.3579338400718,1.1559548359771164e-05,B,Sí
8430,Compuesto Carbono,4.784533333242592,369.7629390535004,1.4285206121484148e-05,B,Sí
8431,Acero,4.003533076417739,738.5905531391226,1.0520213991868958e-05,A,Sí
8432,Aluminio,7.624842154475319,965.4494061202442,1.8875384825408042e-05,A,Sí
8433,Aluminio,3.8198523290536435,573.7956294613314,1.0144549247564002e-05,A,No
8434,Titanio,2.575220310458635,513.2140575158688,1.701632827835732e-05,A,Sí
8435,Aluminio,6.697782394867382,1136.2988911175648,1.3143409555189995e-05,A,Sí
8436,Compuesto Carbono,5.922818189395972,1113.7039948413242,1.1462474305708722e-05,B,No
8437,Titanio,5.193969384969739,1052.8361582865855,1.161869039139008e-05,B,Sí
8438,Titanio,5.548197132153286,450.5734229198404,1.3215308913611091e-05,B,Sí
8439,Aluminio,3.5940226446434633,832.938635821028,1.0339599943347131e-05,A,Sí
8440,Titanio,5.1229935337613375,313.5818584522508,1.716959453010664e-05,C,Sí
8441,Acero,5.501336014889495,1558.8166222940483,1.261968733398752e-05,B,Sí
8442,Titanio,6.304431397071953,1857.1657335072125,1.0506271673646406e-05,B,No
8443,Compuesto Carbono,5.2051176337882,1780.3472836157978,1.0307657977232975e-05,A,Sí
8444,Titanio,4.7752096744830625,966.6804321158792,1.2387907616017241e-05,B,Sí
8445,Aluminio,5.131524954793262,1583.6510802053128,1.242588500360906e-05,A,Sí
8446,Aluminio,3.1181558277487706,1025.6748859578977,1.3140519158046637e-05,B,Sí
8447,Acero,6.947480806500426,994.8080419307728,1.6261869692455373e-05,A,Sí
8448,Acero,7.904201929180715,1233.1021110491245,1.2428124323952365e-05,C,Sí
8449,Aluminio,6.1377045424296,375.53194829797883,1.8806011527655637e-05,B,No
8450,Titanio,6.6020363610026624,911.5016159215405,1.4068925658583924e-05,A,Sí
8451,Compuesto Carbono,4.513061654219383,927.0538971148965,1.7921267050977482e-05,B,Sí
8452,Aluminio,7.22844753301875,917.7531702191005,1.930362398013771e-05,B,Sí
8453,Acero,6.283991600459028,599.5566252349292,1.1354474573435371e-05,A,Sí
8454,Compuesto Carbono,4.741516028749127,1214.099559322719,1.0484152914303314e-05,B,Sí
8455,Compuesto Carbono,5.532529731077451,643.1450797679865,1.794537207115554e-05,A,Sí
8456,Titanio,4.316591986182074,909.3345607648758,1.5219271970014744e-05,C,Sí
8457,Compuesto Carbono,2.5404571250127335,242.142144086286,1.4282544877207257e-05,C,No
8458,Titanio,3.8914398749316983,1917.2847684602666,1.3248636852947394e-05,B,Sí
8459,Acero,6.217255138428421,866.3296575462322,1.2136572187169858e-05,A,Sí
8460,Aluminio,2.567027819369905,1609.0803012164786,1.3091147745024777e-05,C,Sí
8461,Compuesto Carbono,6.026315855266217,626.4006143892717,1.3619642947151805e-05,B,Sí
8462,Acero,5.22012597195612,288.7763388978067,1.556704934454485e-05,C,Sí
8463,Aluminio,7.983673775621089,500.2750239117659,1.4886161731164759e-05,C,No
8464,Aluminio,4.21091821918065,376.9719325351166,1.4986621701996597e-05,B,Sí
8465,Compuesto Carbono,6.20908286298018,998.5824908639923,1.8224753788738436e-05,A,Sí
8466,Compuesto Carbono,3.3439634865538244,1031.3415662412744,1.5429811729140855e-05,C,Sí
8467,Titanio,7.530793789977668,672.6647406239299,1.4312986195853863e-05,C,Sí
8468,Titanio,5.156447576717277,711.9371966294875,1.4015948697350811e-05,B,No
8469,Aluminio,3.5442316443350923,370.97128651760704,1.3255015205603389e-05,B,Sí
8470,Acero,3.0904362826492147,1630.9783935474507,1.0757249635630588e-05,B,Sí
8471,Acero,7.090483919029846,1080.480750808384,1.1928261255420179e-05,C,Sí
8472,Aluminio,6.772654114724401,1884.3611645989588,1.724907915496821e-05,C,Sí
8473,Acero,5.36992848584905,1511.1379707536412,1.7393067050481962e-05,A,Sí
8474,Compuesto Carbono,4.4919214773155165,495.1771329748506,1.600191197676e-05,A,Sí
8475,Aluminio,4.171090828322514,1495.103072696695,1.4078816443491234e-05,C,No
8476,Titanio,5.9977672279184775,1672.7092227257958,1.4588692607508785e-05,C,Sí
8477,Acero,2.976167327981196,841.5916666095837,1.694836129460884e-05,A,Sí
8478,Titanio,6.897146500368993,961.2042708628114,1.9406577015026268e-05,B,Sí
8479,Compuesto Carbono,6.824606455785588,357.0267549598242,1.5275727335947694e-05,B,Sí
8480,Titanio,7.056231946576979,1866.9123798370517,1.0120254992351667e-05,B,Sí
8481,Titanio,5.4050620914138,1749.7788424289101,1.9903576013356163e-05,A,Sí
8482,Acero,5.134310303955665,942.8261276841628,1.7091844076187983e-05,A,Sí
8483,Compuesto Carbono,2.8881525625794673,654.4851407653953,1.4347990034842031e-05,B,Sí
8484,Acero,5.727743522341188,1955.9702374672152,1.5422904184002866e-05,B,Sí
8485,Acero,5.423560218032409,1408.1363667979306,1.373920006597162e-05,B,No
8486,Acero,7.9626483125711385,1124.763088922559,1.160410067940724e-05,B,Sí
8487,Compuesto Carbono,2.655544535107242,324.9592244850644,1.475454759894627e-05,A,Sí
8488,Compuesto Carbono,6.208543638940924,1301.8159642235116,1.4269502262194788e-05,B,Sí
8489,Compuesto Carbono,4.359214373867445,1641.5647978024429,1.6791760278820344e-05,B,Sí
8490,Aluminio,6.268691599098002,1616.50505484037,1.4510512716266348e-05,B,Sí
8491,Compuesto Carbono,7.7660502922607195,1406.774342821818,1.6602494975707964e-05,B,No
8492,Compuesto Carbono,6.2363366034924725,1599.0815097802335,1.0282009277058741e-05,B,Sí
8493,Titanio,4.61023005332728,1426.7004702494435,1.3182819026719252e-05,A,Sí
8494,Titanio,4.123631513504299,1643.5796234848128,1.571360645163891e-05,C,Sí
8495,Aluminio,7.704404788525986,1104.4191149535063,1.9918406434514734e-05,A,Sí
8496,Aluminio,7.772721663686484,1789.2154241418093,1.2925187596107233e-05,A,No
8497,Compuesto Carbono,5.5668465891125045,1261.321610298923,1.6675546304944423e-05,A,Sí
8498,Acero,4.955319406808517,1982.22538514827,1.0381787510729233e-05,A,Sí
8499,Aluminio,3.6212651101540048,1785.3700613183967,1.3696708010555591e-05,A,Sí
8500,Compuesto Carbono,3.4592195447454346,966.6947036343738,1.5639813515786742e-05,B,Sí
8501,Compuesto Carbono,7.297106763421387,1916.9455987580159,1.7267911223857135e-05,A,Sí
8502,Compuesto Carbono,6.77129899409636,489.3887231693128,1.0796183841859462e-05,A,Sí
8503,Aluminio,7.394075224395179,1518.6357290957856,1.0388607626436503e-05,B,No
8504,Compuesto Carbono,6.971110564750734,1332.907870154137,1.723942881165172e-05,B,Sí
8505,Titanio,6.525562771169691,1196.7533358500493,1.7127214490924232e-05,B,Sí
8506,Acero,7.441390338014791,839.5420586582186,1.0199104571311225e-05,B,Sí
8507,Titanio,7.8313137697676005,986.5196011596834,1.036837760121774e-05,A,Sí
8508,Acero,2.9849768034518593,1272.3129186946874,1.4522367135624074e-05,B,Sí
8509,Compuesto Carbono,7.0603954209448485,447.7457672025232,1.4571423063522613e-05,B,Sí
8510,Aluminio,3.1425267159272647,828.2409067059267,1.888549205413374e-05,C,Sí
8511,Aluminio,4.628311072915263,1424.4347516867833,1.627942206859167e-05,B,Sí
8512,Acero,2.564887883592824,1327.649249934558,1.921182653687215e-05,C,No
8513,Titanio,7.644203102919681,949.061675321404,1.5372353581359186e-05,A,Sí
8514,Compuesto Carbono,7.157785528983563,1215.97534564821,1.7442957305708998e-05,A,Sí
8515,Titanio,3.9872761534003347,387.71957837802944,1.5985856427342716e-05,A,Sí
8516,Acero,4.081170616381279,433.9824199595962,1.061508354009274e-05,C,Sí
8517,Compuesto Carbono,3.6109366251791872,1832.0497385624478,1.9460760370843532e-05,A,Sí
8518,Aluminio,7.990440995287537,611.1215466721094,1.2377088668863398e-05,B,Sí
8519,Compuesto Carbono,2.823588555388366,1530.1156406412347,1.7503076822839822e-05,B,No
8520,Titanio,4.873746659697237,1898.86758049538,1.0394777641462912e-05,A,No
8521,Acero,7.850185258925231,1929.5838742428475,1.0152328271524664e-05,B,Sí
8522,Compuesto Carbono,3.7314864001170873,344.5290952114293,1.1645266396655126e-05,B,Sí
8523,Acero,6.152587944487506,1088.0653200927086,1.7539415973862275e-05,A,Sí
8524,Acero,3.733369404740118,1144.9572975937326,1.0117086446883897e-05,A,Sí
8525,Compuesto Carbono,6.178833993367419,449.5066027070619,1.385077392070089e-05,C,Sí
8526,Aluminio,3.2269769384692846,1614.5032203471505,1.520145195735536e-05,A,Sí
8527,Acero,4.987239341659841,1651.44984683853,1.9543803044413423e-05,B,Sí
8528,Compuesto Carbono,3.441064085594731,420.8854061653732,1.1788772450690724e-05,A,Sí
8529,Titanio,6.642548061233617,1881.0388180269679,1.5636509814144423e-05,C,Sí
8530,Acero,6.593712945072624,497.91277857882363,1.0284535508116807e-05,A,Sí
8531,Titanio,6.1464228223560236,426.3666793037045,1.0521943967982445e-05,B,Sí
8532,Titanio,5.973759152648341,1027.0286732114023,1.9082459479307295e-05,C,Sí
8533,Titanio,6.528271827224484,1648.911299652847,1.8286555890248283e-05,B,Sí
8534,Compuesto Carbono,4.626989633421806,1519.8644673261258,1.3059723331607601e-05,B,Sí
8535,Acero,7.573634279140182,771.7774393342902,1.6812238568721853e-05,A,No
8536,Aluminio,3.690572585941796,334.58081070013577,1.8024625156604173e-05,C,Sí
8537,Aluminio,5.5438664868416785,1631.3622949830676,1.2938654738563434e-05,B,Sí
8538,Titanio,6.1245464549457,1144.759237790297,1.0594360620481045e-05,C,Sí
8539,Compuesto Carbono,4.284277720180892,483.6526788629612,1.562465105292653e-05,B,Sí
8540,Compuesto Carbono,2.6228609433424226,633.232521265113,1.665955189625557e-05,A,Sí
8541,Compuesto Carbono,7.840736325526148,1412.0743246751656,1.241761827059477e-05,B,Sí
8542,Compuesto Carbono,4.869360817342958,915.2292823987153,1.9696644962449407e-05,A,Sí
8543,Compuesto Carbono,7.451445589049671,368.026157295614,1.6269235155826682e-05,B,Sí
8544,Titanio,3.9662067844003417,221.1404200484494,1.3649214947209296e-05,B,Sí
8545,Compuesto Carbono,6.7938100867536,797.3363951434337,1.217783559879677e-05,B,Sí
8546,Acero,6.217320541468281,476.9264033682377,1.7936775614877567e-05,A,No
8547,Compuesto Carbono,2.7963229441149977,1802.7133455196852,1.965974376965183e-05,B,Sí
8548,Titanio,4.610719203914243,1253.3312811666976,1.4429657294782218e-05,A,No
8549,Aluminio,6.418590035476086,1845.2298326556602,1.261943302833325e-05,C,No
8550,Titanio,2.666357805377845,1113.3360462488786,1.4816792686503512e-05,A,No
8551,Titanio,7.23547958940266,1714.1779847901566,1.2903141247963787e-05,A,Sí
8552,Acero,7.009042759382151,570.1031192848282,1.0449342477972984e-05,B,Sí
8553,Titanio,5.916054165964093,503.56241896241187,1.869212314017784e-05,B,No
8554,Compuesto Carbono,3.5871659713807325,1223.862208305552,1.877857487703134e-05,B,Sí
8555,Acero,4.1377051779432374,993.9100479580753,1.9099191649530245e-05,B,Sí
8556,Acero,4.047286169722982,1774.4131677446144,1.604463796887363e-05,B,Sí
8557,Titanio,5.957284803711344,1374.0906024615713,1.4188021015495117e-05,C,Sí
8558,Compuesto Carbono,6.999589702873529,889.4277957855767,1.6543680412205122e-05,B,Sí
8559,Compuesto Carbono,5.850531004122705,1397.6530164829046,1.7798564462188953e-05,C,Sí
8560,Titanio,6.926401094649024,830.3939968296014,1.9995346341036638e-05,B,Sí
8561,Acero,3.0778615118449704,654.5827533144329,1.2201803840582218e-05,B,Sí
8562,Acero,3.5305761277324863,953.208690505867,1.435769659022081e-05,B,Sí
8563,Titanio,5.567544403660255,973.980915597296,1.3469691644793327e-05,C,Sí
8564,Aluminio,4.937705086047952,1291.7121668794398,1.331589286372564e-05,B,Sí
8565,Compuesto Carbono,7.472010831333474,1277.3240361012652,1.0084908177929846e-05,B,Sí
8566,Compuesto Carbono,7.703335989902503,1897.6842638981113,1.286723962130983e-05,C,Sí
8567,Titanio,5.662487674028455,478.3806563305529,1.347828134862586e-05,A,No
8568,Acero,5.187200244608849,1687.8398021998157,1.6982866757795922e-05,B,Sí
8569,Acero,7.09107531237322,1570.8886104895957,1.823028413772974e-05,B,No
8570,Titanio,6.43368283996818,1789.0267581377336,1.9838940345067677e-05,B,Sí
8571,Acero,3.2028798511033925,1431.9243356357651,1.3008955756242305e-05,A,Sí
8572,Aluminio,3.246625993582289,1985.0042647538219,1.3364170456942314e-05,C,Sí
8573,Acero,4.6815980753508555,895.4197012429053,1.6807184054914962e-05,A,Sí
8574,Acero,7.217307947390708,1890.8851724216304,1.796770149386986e-05,B,Sí
8575,Acero,5.320147068940297,1571.7125782844346,1.62379620355476e-05,A,Sí
8576,Acero,7.942582587773191,1193.3731911460216,1.315089695254228e-05,C,Sí
8577,Compuesto Carbono,6.970869637688567,1010.42395878321,1.6737134820766746e-05,B,Sí
8578,Compuesto Carbono,2.7360711973891965,1419.496484878638,1.0913282089397436e-05,C,Sí
8579,Compuesto Carbono,7.18442482087975,933.5156407980061,1.941868450594953e-05,C,Sí
8580,Compuesto Carbono,4.705988710706267,547.0169939270593,1.5629301463657066e-05,B,Sí
8581,Acero,4.527348453997324,474.8962036440623,1.386452572085267e-05,B,Sí
8582,Compuesto Carbono,2.6030616516676193,679.2273539292082,1.9134802463476876e-05,B,Sí
8583,Titanio,4.4208311367126925,1050.6996489565245,1.5970524113218142e-05,C,Sí
8584,Compuesto Carbono,2.9995289827847245,1676.2446937277034,1.1707761157234607e-05,B,Sí
8585,Titanio,5.982032473577258,1099.8223937881176,1.5147266843189937e-05,B,Sí
8586,Compuesto Carbono,4.256217844588605,437.4986259974674,1.4736358033694176e-05,B,Sí
8587,Acero,6.842574646973946,239.32874170825767,1.1577036441643524e-05,A,Sí
8588,Compuesto Carbono,5.713546166502672,1125.4896882267778,1.9707254856029665e-05,B,Sí
8589,Titanio,3.20569477945255,878.6743877016617,1.7610694326523538e-05,A,Sí
8590,Compuesto Carbono,5.633968834965467,1708.1259825779307,1.0702897120375908e-05,B,Sí
8591,Titanio,2.7394441742029243,1563.774131512022,1.530459221515764e-05,B,Sí
8592,Titanio,5.221561682052707,1875.9835254552697,1.0083500518327805e-05,A,Sí
8593,Titanio,6.206197842652395,806.3357724750053,1.4083428647421208e-05,B,Sí
8594,Acero,6.9738117219474285,1624.7929685765855,1.6556323512869978e-05,B,Sí
8595,Acero,4.1236789083538685,1842.7172759573057,1.4217670501263052e-05,B,Sí
8596,Acero,5.338816169637157,1978.5309451480628,1.3668025251988975e-05,A,Sí
8597,Aluminio,5.5710997411319685,766.5942332800525,1.3819077759519036e-05,A,Sí
8598,Acero,6.4114036135155,573.411356079795,1.1285523680168512e-05,B,Sí
8599,Acero,4.657173461922748,597.9332954663348,1.5266715617887765e-05,B,Sí
8600,Acero,6.763499340850538,1654.5772715185535,1.3415199437742149e-05,B,Sí
8601,Aluminio,4.783021072527079,991.0439338182754,1.9883416729195476e-05,B,Sí
8602,Titanio,7.13628225133347,1893.5416011041941,1.406113641156173e-05,B,Sí
8603,Compuesto Carbono,5.164798554861054,1045.2642314342365,1.966833731393512e-05,A,Sí
8604,Compuesto Carbono,2.6724729262233327,223.64271805905662,1.4986056986615928e-05,B,No
8605,Aluminio,7.74027902853139,1605.7096009171955,1.06697846318785e-05,A,Sí
8606,Acero,2.6253853847944124,1159.3436049081865,1.7451919617272746e-05,B,Sí
8607,Titanio,6.448039689189589,1141.90234222459,1.2938316793005627e-05,A,Sí
8608,Acero,3.444207916471517,1609.1856766680316,1.3771488209822932e-05,B,Sí
8609,Acero,2.9102890145415077,919.2788143223029,1.2996682593582273e-05,B,Sí
8610,Aluminio,6.1739412221386845,1098.0256655261794,1.551147137186591e-05,B,Sí
8611,Titanio,6.867141522070766,1099.564039848482,1.941788927709621e-05,A,Sí
8612,Acero,7.468660206484613,383.6911970079999,1.8598405053823985e-05,B,Sí
8613,Aluminio,3.6130694970983708,1367.0703721933849,1.578778499858524e-05,B,No
8614,Acero,3.6422692310740623,930.611624184331,1.6147230100620134e-05,B,Sí
8615,Compuesto Carbono,3.741148872453487,1573.7247796672193,1.268364121162472e-05,B,Sí
8616,Compuesto Carbono,6.216341538502464,530.593037344959,1.41439920672091e-05,B,Sí
8617,Acero,6.893463882587256,1008.9566319194389,1.4289288853340757e-05,C,Sí
8618,Compuesto Carbono,6.943476400834996,832.4863578032401,1.662058737119087e-05,A,Sí
8619,Compuesto Carbono,5.278010609133396,1700.4575831319362,1.2172767070829096e-05,A,Sí
8620,Titanio,7.161407152706878,1356.8511675609686,1.097036243011419e-05,C,Sí
8621,Aluminio,4.692057383065833,532.7404457403348,1.9221991183547644e-05,B,No
8622,Compuesto Carbono,3.8479524616893217,1084.3849706801227,1.54708660162918e-05,B,Sí
8623,Titanio,5.333136953045036,449.0920793950203,1.750517965412099e-05,C,Sí
8624,Acero,7.209674811546838,1967.4400140439038,1.1637670530591067e-05,A,Sí
8625,Aluminio,2.5107958744623593,1146.1818295097696,1.2804463571542655e-05,B,No
8626,Aluminio,4.528301683128332,1143.8223233594383,1.4186319982629107e-05,B,No
8627,Aluminio,5.5552906097000525,1623.5119875147966,1.33590328888045e-05,B,Sí
8628,Acero,7.9155045758758895,472.7377508223703,1.2888865738794566e-05,B,Sí
8629,Titanio,4.771137197533334,1421.235687640672,1.080391297411616e-05,C,Sí
8630,Compuesto Carbono,6.530508562968374,1974.2126977323305,1.0584789754884335e-05,C,Sí
8631,Aluminio,4.4756145254993065,1439.2829117551064,1.7333876695148977e-05,B,Sí
8632,Aluminio,4.591191480143854,852.0812495449475,1.671474406712761e-05,B,No
8633,Titanio,6.49140110240362,1064.9441406383824,1.0622020727418941e-05,A,Sí
8634,Titanio,2.971936036465986,1431.9184374223714,1.1345214304835117e-05,B,Sí
8635,Aluminio,5.214225346257237,568.6128005520528,1.2054314515435844e-05,B,Sí
8636,Compuesto Carbono,4.267076974059012,457.86124597844326,1.5162489960518678e-05,C,Sí
8637,Aluminio,6.529358602598474,928.4505378475274,1.8249622896973863e-05,C,Sí
8638,Titanio,4.375440425549991,300.4749657674218,1.745515249190251e-05,A,Sí
8639,Aluminio,3.9291653312003625,835.303419725588,1.9624045424482705e-05,B,Sí
8640,Aluminio,4.86379772479304,1456.9249676841089,1.5266893749265235e-05,B,Sí
8641,Acero,5.4484893540952015,931.5850127137738,1.9107004139104903e-05,B,No
8642,Aluminio,7.573663951213088,513.2865562782663,1.979870535810272e-05,B,No
8643,Compuesto Carbono,4.709303895560263,787.831966322966,1.0904047414172158e-05,A,Sí
8644,Acero,7.95394631054521,982.6408497991789,1.8808428791928573e-05,B,Sí
8645,Acero,5.208383755407652,940.1598753722918,1.9684599842803307e-05,B,Sí
8646,Aluminio,5.851189928981041,1158.566104689914,1.9918857538920056e-05,A,No
8647,Acero,4.195408548848221,598.0784889082782,1.9958151049672693e-05,B,Sí
8648,Acero,4.432609350000311,1063.9918389417373,1.1974946846741783e-05,C,Sí
8649,Compuesto Carbono,3.79552810267759,1610.8413911493565,1.6366663274787787e-05,B,Sí
8650,Acero,6.308009446121288,1112.0411086550844,1.2332851382217545e-05,B,Sí
8651,Acero,6.659925705857847,1137.4712541980462,1.199433583663139e-05,B,Sí
8652,Titanio,3.0892919507485503,1134.712686195649,1.4041274523164143e-05,B,Sí
8653,Acero,3.6077312819687375,1123.6687639927375,1.5117352522274671e-05,A,Sí
8654,Acero,3.3902421937003693,1409.3519665604142,1.0982434852552026e-05,A,Sí
8655,Aluminio,4.602838518915142,443.3042906344599,1.3664800492679294e-05,A,Sí
8656,Aluminio,3.238969679464452,457.40845568117385,1.957637035947644e-05,B,Sí
8657,Titanio,6.401516044064071,1690.5397771821586,1.3111486576111509e-05,A,No
8658,Aluminio,7.766405294154874,1652.2721353156965,1.6857898173260384e-05,A,Sí
8659,Acero,7.847818387113206,1957.5710879413346,1.5034782389185181e-05,A,Sí
8660,Aluminio,7.136449695139726,807.9884245197056,1.0862708507646636e-05,B,Sí
8661,Aluminio,3.9804644951690102,1413.5466723451955,1.2326265961183273e-05,B,Sí
8662,Aluminio,3.5289326396020138,989.8663230240494,1.1234419452661694e-05,B,Sí
8663,Aluminio,3.6991006838809177,1699.3742067124003,1.6192193730001232e-05,C,Sí
8664,Aluminio,7.388060399483524,1134.1085145571114,1.8214770113010802e-05,C,Sí
8665,Compuesto Carbono,4.517791783705929,1012.8198054376212,1.940076797707351e-05,C,Sí
8666,Aluminio,4.8517599207801485,1064.1116254218398,1.433229293191507e-05,C,Sí
8667,Aluminio,4.9987224389575555,455.45406427683673,1.65036040610304e-05,B,Sí
8668,Acero,3.2856718626677037,1313.9878768169401,1.9280843469753398e-05,A,Sí
8669,Compuesto Carbono,3.1535713749131715,232.15173001010857,1.959295264596725e-05,C,Sí
8670,Acero,7.425004456355532,704.8028240725515,1.2545598265483277e-05,A,Sí
8671,Compuesto Carbono,4.901940453656053,467.7344003958089,1.0206908097545667e-05,C,Sí
8672,Aluminio,3.0813030465645888,1393.942677728022,1.5714351160392884e-05,B,Sí
8673,Acero,2.584524817720006,318.5512152279525,1.468871494785294e-05,B,Sí
8674,Aluminio,7.668437697585354,1226.3793967197425,1.3457271257749966e-05,A,Sí
8675,Compuesto Carbono,2.923450997541303,1192.5336447704785,1.3467793045311602e-05,C,Sí
8676,Aluminio,6.314325406052127,650.3838772665988,1.0365932427890604e-05,A,Sí
8677,Acero,3.5610269690545575,441.11289624549767,1.509181239578076e-05,C,Sí
8678,Acero,6.505089949580296,329.7663315958278,1.789630381000283e-05,A,Sí
8679,Compuesto Carbono,4.390988819419842,1221.5650961350657,1.9626452924617277e-05,C,Sí
8680,Aluminio,6.749638299530575,1713.5436455596828,1.2457428718120494e-05,A,No
8681,Compuesto Carbono,7.59490545224595,1956.307471615324,1.3897613688992005e-05,B,Sí
8682,Acero,6.207151119030602,1572.350683615613,1.2484615874286786e-05,C,Sí
8683,Aluminio,5.025028046213494,1827.9288727727273,1.2855224202947913e-05,B,No
8684,Acero,6.0356680506180895,1653.0346448973517,1.9784402496679655e-05,B,Sí
8685,Compuesto Carbono,7.715067715491859,452.03822293373395,1.2491519967069738e-05,B,Sí
8686,Acero,4.153261505227575,815.7468266240305,1.6606008013614376e-05,B,Sí
8687,Titanio,4.1690683085359455,1565.2290797306648,1.5789352765844626e-05,C,Sí
8688,Aluminio,4.971523047000467,212.89659967278698,1.986708849587116e-05,A,Sí
8689,Acero,3.478123872167629,1920.6798836412984,1.0727753666475161e-05,B,Sí
8690,Acero,4.02429933731698,630.279832130498,1.0054576855796241e-05,B,No
8691,Aluminio,7.986206241328154,901.9747913373299,1.3544726437828705e-05,A,Sí
8692,Acero,7.569575545151884,1107.2903634554032,1.1102967746911408e-05,B,Sí
8693,Acero,2.7594048660864323,1774.9594377970152,1.1774659071297469e-05,A,No
8694,Acero,4.313409884553824,470.2106582092909,1.1221637911260824e-05,B,No
8695,Acero,4.985322420107371,1935.9847831388313,1.0901265927296174e-05,B,Sí
8696,Compuesto Carbono,3.7489058571671032,877.6872914276361,1.3229482904093268e-05,C,No
8697,Aluminio,2.809021329191596,1378.334475499546,1.3955623045250682e-05,A,No
8698,Aluminio,6.370162761152706,864.2964759824085,1.4516235651073937e-05,A,Sí
8699,Aluminio,7.1079630873885735,1960.0673278898876,1.037636318097326e-05,A,Sí
8700,Compuesto Carbono,7.884267886711309,1213.7276531318864,1.4431940989075439e-05,B,Sí
8701,Titanio,7.217877848550068,359.7143971717153,1.2791698537058353e-05,A,Sí
8702,Titanio,7.898992268801703,1629.4985225997127,1.972246778062779e-05,A,Sí
8703,Aluminio,6.845469115275986,984.3913465350903,1.4666102210405465e-05,B,Sí
8704,Aluminio,6.860152679322084,1346.5934195015118,1.014831237889034e-05,C,Sí
8705,Compuesto Carbono,5.666759602201449,1085.256753599534,1.3795570401857745e-05,B,Sí
8706,Titanio,4.729827559560249,655.3256150129746,1.2820010856899033e-05,B,No
8707,Compuesto Carbono,5.552617921829734,955.1913274275422,1.0703596182761862e-05,B,Sí
8708,Compuesto Carbono,6.872807883902642,1584.8202531742033,1.110138907040848e-05,B,Sí
8709,Compuesto Carbono,4.619393114591276,1468.276890707258,1.7572204150210738e-05,A,Sí
8710,Titanio,3.915770157786363,223.4808989241071,1.971636210449126e-05,B,Sí
8711,Titanio,6.332304755698547,1625.3681749557768,1.7989182957199758e-05,A,Sí
8712,Compuesto Carbono,7.716530866752112,1155.345129183399,1.5307520854282387e-05,C,Sí
8713,Acero,3.614919885292946,344.3226400460266,1.028300953634513e-05,A,No
8714,Titanio,5.187858577996835,826.6587085053228,1.779228959145058e-05,B,Sí
8715,Compuesto Carbono,3.495773778069984,252.52546385507952,1.2244138505071051e-05,B,Sí
8716,Compuesto Carbono,5.960416070576603,1392.6862611469005,1.9629311499845938e-05,A,No
8717,Aluminio,7.680176448605624,661.918967106019,1.622038000859591e-05,A,Sí
8718,Aluminio,5.2655445681445485,1690.0636157056272,1.7673263323466478e-05,A,Sí
8719,Acero,7.909266763971072,679.5465418840818,1.1378507222476369e-05,A,Sí
8720,Compuesto Carbono,5.3375916547033295,1262.017449736589,1.476190342879316e-05,B,Sí
8721,Titanio,2.6895658375830847,456.6153036552832,1.5790242573319033e-05,A,Sí
8722,Compuesto Carbono,4.087796979723366,1794.4030196836648,1.9202481931099516e-05,A,Sí
8723,Titanio,4.776341723188789,1127.730651319946,1.5077305317451048e-05,B,Sí
8724,Titanio,6.937905480604949,930.1252510169932,1.905426194727707e-05,A,Sí
8725,Compuesto Carbono,5.0933537431434015,1112.424182849955,1.644135061533044e-05,B,Sí
8726,Aluminio,6.475530538277875,320.6496822462134,1.0824602784437761e-05,B,Sí
8727,Titanio,7.042411284423651,1532.2261417836216,1.3374721681929255e-05,B,Sí
8728,Titanio,7.436652447205592,1587.4896404249355,1.1538028027171418e-05,B,Sí
8729,Titanio,6.406464763903147,553.0382771506013,1.1583457226436846e-05,B,Sí
8730,Aluminio,3.463897911468858,1043.1394447253165,1.3804627680179197e-05,C,Sí
8731,Compuesto Carbono,5.932086903481742,1482.1264680449628,1.5785692706131407e-05,B,Sí
8732,Compuesto Carbono,6.553453522588161,1147.225612332324,1.8105932211075304e-05,A,Sí
8733,Acero,4.597486819317428,1003.3419614298786,1.0821982470951855e-05,A,No
8734,Acero,5.357921197692994,1233.642293274804,1.2661275966258359e-05,B,No
8735,Compuesto Carbono,7.054937161617528,1235.4235031255482,1.8894580839827654e-05,B,Sí
8736,Acero,4.615753983409137,1111.0032406930445,1.3514404960579687e-05,A,Sí
8737,Compuesto Carbono,7.2010006453046955,559.9134837776135,1.8264176766918462e-05,C,No
8738,Titanio,2.6288152439650947,801.1342089327233,1.5369547846457972e-05,B,Sí
8739,Aluminio,5.450178502048857,1634.1423208014276,1.5688303593169917e-05,A,No
8740,Aluminio,7.472246835175039,1529.1517821282805,1.1878712780355188e-05,B,No
8741,Compuesto Carbono,5.744314099919283,628.2785439864806,1.9174555890631472e-05,B,Sí
8742,Acero,6.46037653170326,565.1374590469319,1.1823628864062414e-05,B,No
8743,Titanio,7.064696917819368,953.1834593804568,1.833153829197873e-05,B,Sí
8744,Aluminio,7.261754532810106,226.17959852421723,1.0046595808475582e-05,A,Sí
8745,Titanio,4.653078511491207,532.6490764926461,1.8200328170988517e-05,B,Sí
8746,Acero,3.8142993771361393,1232.242987885578,1.8333091584760516e-05,B,No
8747,Acero,2.6902592547638786,621.8555530499821,1.8337657916551145e-05,A,Sí
8748,Aluminio,6.742743388038645,1817.6406237989304,1.5470680089079764e-05,A,Sí
8749,Compuesto Carbono,4.552811966569866,1954.7721779168114,1.0653902020669051e-05,B,No
